scenario_id,total_gen_power,total_gen_reactive,num_gens_at_pmax,num_gens_at_pmin,num_gens_at_limit,num_gens_in_service,total_load_p,total_load_q,total_gen_at_bus,avg_voltage,min_voltage,max_voltage,voltage_std,max_angle_deg,min_angle_deg,angle_spread_deg,power_imbalance,power_imbalance_pct,max_branch_flow,avg_branch_flow,max_line_loading_pct,avg_line_loading_pct
1540,2516.5311049468346,340.7090173910683,1,1,2,33.0,2490.547057694836,509.77276673106593,2516.5311049468346,0.9967648053098336,0.9705284436949628,1.0130024375097773,0.012931062630280541,18.138694065882078,-3.8684889474791646,22.007183013361242,25.984047251998618,1.0433068177418239,230.09087993807412,84.38368084329481,90.44659736789369,21.874240270854017
1541,2515.9767461233564,326.9659720943895,1,1,2,33.0,2490.547057694836,509.77276673106593,2515.9767461233564,0.9982085264378435,0.972355520713919,1.017521962454304,0.011974148389227649,10.868874229987085,-8.920494407949462,19.789368637936548,25.42968842852042,1.0210483014144394,212.86491355695998,82.26152450828423,78.7574247214913,21.566682634986037
1542,2515.847010489781,312.5507244713549,1,1,2,33.0,2490.547057694836,509.77276673106593,2515.8470104897806,0.9985862729594533,0.9739751584249345,1.0172919061101906,0.01221547990442474,7.238625669966865,-11.30054121854306,18.539166888509925,25.299952794945057,1.0158391794597055,228.9452995405115,82.6414388709947,91.93862124725092,21.79479541047408
1543,2519.179772157898,355.16970165656755,1,1,2,33.0,2490.547057694836,509.77276673106593,2519.1797721578973,0.995926163732614,0.9683840613935268,1.0125507136305587,0.013271285171270379,-9.616359788615682,-31.327828619234737,21.711468830619054,28.632714463061802,1.1496556298584155,298.81662692093744,79.18133871716638,83.35142401873512,20.86868599999841
1544,2516.0194552942426,324.67997745278586,1,1,2,33.0,2490.547057694836,509.77276673106593,2516.019455294243,0.9980513751795866,0.9727199372299699,1.0175352340551442,0.011935860558455224,8.711671475695027,-10.828334693686344,19.54000616938137,25.472397599406577,1.0227631524048755,308.2641758423749,81.4020685441688,76.6830925136037,21.3166442058229
1545,2618.8439825753726,331.5046017561988,1,1,2,32.0,2595.252269251331,531.0075460665518,2618.8439825753726,0.9972815436264146,0.9719380840904592,1.0143834926300521,0.01264168158086142,-53.186496955823515,-71.83624405260525,18.649747096781738,23.591713324041393,0.9090335303260151,214.0997772316968,82.26060576530764,48.90167014519495,21.849520763312203
1546,2620.5136539740206,345.554074438336,1,1,2,32.0,2595.252269251331,531.0075460665518,2620.5136539740206,0.9972215519259323,0.971427032243507,1.0139842446569736,0.01254338637261984,18.732594047092505,-0.200497601030861,18.933091648123366,25.2613847226894,0.9733691411038323,212.02510756299344,86.6373300593733,79.4326024623347,22.715419235105255
1547,2620.466765103956,352.35412718023093,1,1,2,33.0,2595.252269251331,531.0075460665518,2620.4667651039554,0.9959209308044068,0.9600556565852902,1.0140317019891272,0.014783796729999304,122.01496501662609,103.29793313739009,18.717031879236004,25.214495852624623,0.9715624238678888,216.3411864222055,84.78785168893963,86.39853542510409,22.28994808147927
1548,2619.598013772937,322.0833349109229,11,7,18,32.0,2595.252269251331,531.0075460665518,2619.5980137729366,0.9975067641813434,0.9725934361475256,1.0145695886175912,0.012300384982531252,3.2767290851155906,-12.821934867829412,16.098663952945003,24.345744521605866,0.9380877847620199,213.25975040100468,83.59555063395543,85.6519230866109,22.177892010484253
1549,2618.8843930266107,331.51566836835434,4,1,5,32.0,2595.252269251331,531.0075460665518,2618.8843930266103,0.9978095478956582,0.9709202787522363,1.0148110228535894,0.012704843451023864,13.60639386301338,-5.3247075248397095,18.93110138785309,23.632123775279524,0.9105906217778525,209.8730429025327,82.17018989519327,80.39990353254564,22.0278483792723
